MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
72.59,7.89,25.0,60,2,17,3.5,20
73.64,7.56,25.0,150,2,20,1.25,4
74.12,7.41,25.0,20,2,5,3.75,11
72.53,6.26,0.0,20,2,5,2.0,4
99.74,0.07,0.0,160,0,16,8.5,11
98.82,0.52,37.5,170,0,1,1.25,12
74.52,7.29,25.0,110,2,19,2.5,9
74.25,7.37,25.0,100,1,13,4.25,8
72.17,8.01,25.0,170,2,15,9.5,10
99.78,0.06,0.0,190,0,18,0.75,5
76.0,6.84,0.0,90,2,14,6.0,8
74.24,7.38,25.0,150,2,13,10.0,2
100.0,0.0,37.5,190,0,9,1.0,6
71.59,8.2,25.0,160,2,20,0.25,5
75.16,7.09,0.0,160,1,20,7.75,14
100.0,0.0,37.5,200,0,13,7.75,6
73.29,7.67,25.0,110,2,18,4.25,16
100.0,0.0,37.5,110,0,6,1.5,9
73.82,7.51,25.0,50,2,17,3.25,9
77.24,6.46,0.0,50,2,8,4.25,18
71.35,8.27,25.0,80,2,14,9.25,4
73.98,7.46,25.0,30,1,15,9.0,14
74.07,7.43,25.0,180,1,7,7.25,10
75.37,7.03,0.0,30,1,2,5.25,7
73.34,7.65,25.0,90,1,8,4.0,3
100.0,0.0,37.5,100,0,9,9.75,13
99.68,0.09,0.0,130,0,19,8.25,10
72.3,7.98,25.0,150,1,16,9.0,19
74.71,7.23,25.0,190,2,8,0.0,19
73.06,7.74,25.0,200,2,8,8.0,17
74.54,7.28,25.0,90,2,14,1.25,3
68.2,9.27,25.0,30,1,11,3.25,8
74.66,7.25,25.0,160,2,10,2.5,7
100.0,0.0,37.5,70,0,20,0.0,6
99.58,0.11,0.0,200,0,6,2.0,8
73.44,7.62,25.0,80,2,17,5.5,12
100.0,0.0,37.5,40,0,8,7.5,3
72.2,8.01,25.0,40,2,20,2.25,10
71.44,8.24,25.0,200,1,13,8.75,11
77.19,6.48,0.0,30,2,16,7.75,12
73.91,7.48,25.0,200,2,6,2.75,14
75.39,7.02,0.0,50,1,2,3.75,9
73.79,7.51,25.0,20,1,3,3.75,8
73.49,7.61,25.0,90,1,3,2.25,2
73.39,7.64,25.0,170,2,9,4.75,6
75.56,6.97,0.0,140,2,13,0.25,2
75.3,7.05,0.0,170,2,10,1.25,7
72.86,7.8,25.0,170,1,5,6.75,11
72.11,8.03,25.0,120,2,8,4.75,18
77.92,6.26,0.0,30,1,11,1.75,1
100.0,0.0,37.5,150,0,11,1.25,14
70.78,7.0,12.5,100,1,3,0.0,10
75.47,7.0,0.0,70,1,20,7.75,10
100.0,0.0,37.5,200,0,5,3.25,18
100.0,0.0,37.5,50,0,9,1.0,8
75.26,7.06,0.0,120,2,1,9.5,1
66.39,9.84,25.0,40,1,9,0.75,7
100.0,0.0,37.5,190,0,2,6.75,12
95.83,1.12,0.0,10,0,13,5.25,7
71.2,8.32,25.0,30,1,7,9.0,17
100.0,0.0,37.5,110,0,7,3.25,9
74.72,7.23,25.0,70,1,15,3.25,1
69.78,4.84,25.0,40,2,5,0.0,19
99.79,0.06,0.0,200,0,15,10.0,9
100.0,0.0,37.5,110,0,2,3.5,9
69.13,8.97,25.0,40,2,6,8.5,4
73.03,7.75,25.0,10,2,10,4.0,15
72.33,7.68,25.0,50,1,7,0.0,7
76.73,10.02,25.0,30,2,3,2.25,5
72.73,7.84,25.0,170,2,7,6.25,9
78.18,12.4,0.0,90,2,2,1.25,11
73.98,7.45,25.0,190,2,7,3.0,15
69.98,10.47,25.0,70,1,4,0.25,10
74.9,7.17,25.0,90,2,6,3.5,9
100.0,0.0,37.5,110,0,13,9.0,9
72.17,8.02,25.0,110,1,9,1.75,16
100.0,0.0,37.5,70,0,19,0.0,18
99.74,0.07,0.0,160,0,1,2.25,7
99.31,0.19,0.0,60,0,11,9.0,1
74.76,7.22,25.0,90,1,13,7.5,17
70.45,4.63,25.0,130,2,4,1.0,10
73.68,7.55,25.0,10,1,19,0.25,1
100.0,0.0,37.5,70,0,20,0.0,12
81.47,5.2,0.0,20,2,7,6.0,16
100.0,0.0,37.5,60,0,8,8.0,14
76.32,6.74,0.0,10,1,7,9.25,19
100.0,0.0,37.5,10,0,6,3.75,3
73.4,7.64,25.0,160,1,7,2.5,7
72.2,8.01,25.0,120,2,12,9.5,3
73.7,6.81,25.0,50,1,5,0.75,17
99.65,0.09,0.0,120,0,10,1.75,11
100.0,0.0,37.5,50,0,13,9.5,8
71.11,8.35,25.0,40,2,19,9.5,5
99.74,0.07,0.0,160,0,12,0.75,15
99.44,0.15,0.0,150,0,15,6.75,14
99.58,0.11,0.0,100,0,2,4.0,20
100.0,0.0,37.5,130,0,1,5.75,13
100.0,0.0,37.5,190,0,10,1.5,10
82.29,4.1,0.0,180,0,3,0.0,10
75.87,6.88,0.0,200,1,11,6.0,12
73.03,7.75,25.0,120,2,2,7.0,11
70.98,8.39,25.0,30,2,20,8.5,10
98.96,0.28,0.0,40,0,1,8.75,4
74.37,7.34,25.0,70,2,1,10.0,5
74.23,7.38,25.0,60,1,14,2.5,10
100.0,0.0,37.5,130,0,12,1.75,9
73.68,7.55,25.0,160,2,17,7.0,18
73.26,7.68,25.0,140,2,7,4.75,1
73.82,7.5,25.0,80,1,12,0.5,2
83.11,4.72,0.0,10,2,10,5.0,6
71.64,8.18,25.0,30,2,16,8.25,8
74.06,7.18,25.0,190,2,6,3.5,12
100.0,0.0,37.5,90,0,14,8.5,5
72.64,7.87,25.0,130,1,19,5.75,3
100.0,0.0,37.5,130,0,7,6.0,14
74.84,7.19,25.0,110,2,5,4.25,19
99.54,0.12,0.0,180,0,13,3.5,10
73.7,7.54,25.0,110,1,1,7.5,8
100.0,0.0,37.5,110,0,11,7.5,10
100.0,0.0,37.5,80,0,11,5.0,9
72.22,8.0,25.0,60,1,15,6.75,16
100.0,0.0,37.5,190,0,12,0.0,18
99.48,0.14,0.0,80,0,1,6.0,19
100.0,0.0,37.5,120,0,6,6.25,12
75.08,7.12,0.0,140,2,11,8.0,8
75.55,6.98,0.0,100,1,8,7.25,9
69.74,8.78,25.0,20,2,20,4.25,16
100.0,0.0,37.5,100,0,11,1.75,11
73.53,7.59,25.0,200,1,8,1.25,17
73.1,7.73,25.0,120,1,13,10.0,4
100.0,0.0,37.5,90,0,11,4.0,10
100.0,0.0,37.5,90,0,8,8.75,3
74.97,7.15,25.0,160,1,10,1.0,11
74.71,7.23,25.0,200,2,11,10.0,2
73.06,7.74,25.0,190,1,19,1.0,14
74.01,7.45,25.0,20,1,12,1.75,7
75.58,6.97,0.0,140,1,13,5.0,19
74.66,7.25,25.0,150,2,11,1.5,15
70.67,8.48,25.0,110,2,17,0.25,8
74.2,7.39,25.0,60,1,14,4.0,6
75.48,7.0,0.0,160,2,10,4.0,13
100.0,0.0,37.5,200,0,13,5.25,11
74.06,7.43,25.0,170,1,17,1.0,19
100.0,0.0,37.5,180,0,11,9.75,11
76.9,6.56,0.0,150,2,18,9.25,17
71.35,8.27,25.0,60,1,15,6.0,13
73.18,7.7,25.0,100,1,2,9.5,5
100.0,0.0,37.5,20,0,14,9.0,17
73.1,7.73,25.0,200,2,13,0.25,17
100.0,0.0,37.5,10,0,7,0.25,10
100.0,0.0,37.5,30,0,20,8.75,18
74.56,7.28,25.0,80,2,15,6.5,7
72.59,7.89,25.0,110,1,13,6.75,13
100.0,0.0,37.5,70,0,15,1.5,15
100.0,0.0,37.5,140,0,9,1.75,9
73.08,7.73,25.0,130,2,18,8.0,1
99.07,0.25,0.0,90,0,5,10.0,11
70.72,8.47,25.0,60,1,12,1.75,7
75.41,7.02,0.0,150,1,10,5.0,19
74.31,7.35,25.0,70,1,10,1.25,15
78.51,6.08,0.0,10,1,18,3.75,10
76.54,6.67,0.0,20,1,16,9.75,9
100.0,0.0,37.5,130,0,5,8.75,12
75.1,7.11,0.0,110,1,9,6.5,2
72.08,8.05,25.0,60,2,20,9.0,7
68.99,9.01,25.0,50,1,4,4.0,8
74.48,7.3,25.0,170,2,10,9.5,17
73.57,7.58,25.0,140,1,12,6.75,16
72.71,7.85,25.0,180,2,14,0.25,13
74.21,7.39,25.0,130,2,9,1.25,3
100.0,0.0,37.5,60,0,3,6.25,12
73.18,7.7,25.0,140,1,3,4.75,4
100.0,0.0,37.5,10,0,16,2.75,14
100.0,0.0,37.5,160,0,9,0.25,3
100.0,0.0,37.5,70,0,12,10.0,14
75.16,7.09,0.0,140,2,15,6.75,13
100.0,0.0,37.5,50,0,5,7.75,16
100.0,0.0,37.5,100,0,19,2.0,13
69.83,14.67,25.0,170,2,2,0.25,6
74.4,7.33,25.0,40,1,11,10.0,17
75.07,7.12,0.0,30,1,4,9.0,19
100.0,0.0,37.5,170,0,14,0.5,1
72.63,7.55,25.0,150,2,7,0.75,8
76.65,6.64,0.0,110,1,19,6.0,19
100.0,0.0,37.5,150,0,17,4.5,18
79.17,5.88,0.0,10,1,10,3.25,15
73.7,7.54,25.0,170,1,6,3.5,8
75.92,6.29,0.0,190,2,5,2.5,9
77.1,6.51,0.0,90,1,5,9.25,9
76.83,-16.92,12.5,150,2,1,0.0,17
75.88,6.88,0.0,60,2,1,8.25,6
99.65,0.09,0.0,120,0,16,7.25,3
100.0,0.0,37.5,40,0,1,8.25,11
70.58,8.51,25.0,70,1,10,8.5,5
72.56,7.9,25.0,140,2,18,0.5,13
100.0,0.0,37.5,130,0,18,1.0,12
73.68,7.55,25.0,170,1,20,10.0,2
72.34,7.96,25.0,150,1,15,8.75,12
100.0,0.0,37.5,70,0,20,0.75,3
70.45,8.55,25.0,80,1,7,1.75,1
72.42,7.94,25.0,80,1,17,8.5,18
74.4,7.33,25.0,140,1,12,5.25,2
73.87,7.49,25.0,150,2,3,7.75,2
73.25,7.68,25.0,120,2,19,0.5,4
79.61,5.75,0.0,10,1,9,5.0,1
68.75,9.09,25.0,20,1,17,4.5,6
71.81,8.13,25.0,130,2,6,8.5,2
73.93,7.47,25.0,80,2,4,9.0,19
68.86,9.06,25.0,20,2,18,8.0,8
100.0,0.0,37.5,40,0,10,1.0,2
66.34,9.86,25.0,20,1,3,3.25,17
100.0,0.0,37.5,90,0,3,8.5,11
72.87,7.8,25.0,130,2,19,9.5,16
100.0,0.0,37.5,90,0,19,7.5,2
73.6,7.57,25.0,160,1,2,3.25,9
72.76,7.83,25.0,140,2,14,5.0,7
72.28,7.98,25.0,100,2,12,5.75,3
76.21,6.77,0.0,100,2,15,5.5,4
75.62,6.95,0.0,180,2,20,5.75,13
74.8,7.2,25.0,120,2,10,0.25,1
70.18,8.64,25.0,80,2,8,1.25,5
100.0,0.0,37.5,70,0,11,8.0,5
100.0,0.0,37.5,10,0,16,8.75,5
74.93,7.16,25.0,130,1,1,7.0,9
75.57,6.97,0.0,50,1,15,5.25,15
100.0,0.0,37.5,120,0,10,0.5,3
74.3,7.36,25.0,50,2,5,5.25,9
100.0,0.0,37.5,160,0,13,5.0,12
100.0,0.0,37.5,30,0,1,7.25,6
99.44,0.15,0.0,150,0,6,1.5,8
74.69,7.24,25.0,50,1,15,1.25,1
99.48,0.14,0.0,80,0,18,8.25,13
100.0,0.0,37.5,60,0,11,0.75,19
76.05,6.82,0.0,50,1,9,0.0,5
74.34,7.34,25.0,130,1,2,8.5,6
73.34,7.65,25.0,190,1,5,6.5,13
71.84,8.12,25.0,50,2,19,6.0,12
73.97,7.46,25.0,190,1,1,5.25,12
99.75,0.07,0.0,170,0,9,3.75,16
60.75,11.69,25.0,10,1,3,10.0,15
100.0,0.0,37.5,160,0,11,2.25,16
100.0,0.0,37.5,10,0,2,2.5,13
77.05,6.52,0.0,30,1,9,6.5,7
73.81,7.51,25.0,160,1,14,5.25,18
97.92,0.56,0.0,20,0,8,8.5,11
100.0,0.0,37.5,70,0,12,9.0,11
68.49,9.17,25.0,30,1,17,8.25,9
73.19,7.7,25.0,120,2,18,8.75,13
100.0,0.0,37.5,130,0,4,6.0,17
74.18,7.4,25.0,160,2,7,2.25,12
73.2,7.68,25.0,40,1,6,0.5,12
73.53,7.59,25.0,190,1,17,1.75,14
100.0,0.0,37.5,180,0,3,8.25,16
100.0,0.0,37.5,190,0,14,6.75,6
100.0,0.0,37.5,130,0,9,7.75,9
100.0,0.0,37.5,80,0,3,4.5,8
100.0,0.0,37.5,150,0,9,7.75,1
100.0,0.0,37.5,20,0,1,9.0,3
72.84,7.81,25.0,60,1,15,1.75,12
73.71,7.54,25.0,150,2,5,3.5,5
72.46,7.93,25.0,190,2,20,7.5,2
100.0,0.0,37.5,10,0,19,4.25,6
100.0,0.0,37.5,70,0,10,6.5,18
99.78,0.06,0.0,190,0,6,9.5,6
78.84,5.98,0.0,20,1,12,1.5,20
76.87,6.57,0.0,110,2,11,4.0,12
73.78,7.52,25.0,180,2,17,10.0,11
74.18,7.39,25.0,190,2,7,2.5,2
73.6,7.57,25.0,190,2,16,0.75,18
73.48,7.61,25.0,110,2,18,3.25,4
99.65,0.09,0.0,120,0,11,0.75,19
74.56,7.28,25.0,30,1,18,4.25,13
99.77,0.06,0.0,180,0,16,8.25,6
73.48,7.61,25.0,160,2,3,7.75,19
72.51,7.91,25.0,180,1,4,8.75,18
100.0,0.0,37.5,180,0,12,4.5,16
75.62,6.95,0.0,120,2,1,6.0,20
100.0,0.0,37.5,170,0,17,1.75,2
76.83,6.59,0.0,60,1,20,6.5,1
100.0,0.0,37.5,160,0,12,4.75,11
73.93,7.04,0.0,90,2,4,2.0,7
72.49,7.92,25.0,140,2,9,4.5,1
73.81,7.51,25.0,120,2,7,9.0,18
70.39,8.57,25.0,10,2,12,8.5,5
73.26,7.68,25.0,160,1,7,4.0,5
74.2,7.39,25.0,110,1,3,10.0,2
100.0,0.0,37.5,80,0,14,3.0,17
100.0,0.0,37.5,90,0,7,2.0,7
73.52,7.6,25.0,110,2,19,8.75,15
74.49,7.3,25.0,60,2,16,4.0,2
100.0,0.0,37.5,80,0,14,2.0,15
100.0,0.0,37.5,190,0,3,5.75,11
74.71,7.46,0.0,130,2,3,3.5,13
100.0,0.0,37.5,90,0,4,4.75,17
100.0,0.0,37.5,90,0,17,5.0,19
72.62,7.88,25.0,120,2,20,8.5,3
99.48,0.14,0.0,80,0,1,1.75,18
78.58,6.06,0.0,30,2,20,8.5,7
73.59,7.58,25.0,190,2,12,3.75,13
100.0,0.0,37.5,130,0,12,9.5,2
100.0,0.0,37.5,170,0,14,1.75,20
72.11,8.04,25.0,110,1,13,5.75,3
100.0,0.0,37.5,50,0,13,1.25,3
100.0,0.0,37.5,150,0,20,1.5,15
77.85,6.28,0.0,70,1,8,5.25,11
74.15,7.4,25.0,150,1,7,3.25,6
74.09,7.42,25.0,60,1,17,7.0,12
75.11,7.11,0.0,20,1,19,7.25,3
75.16,7.09,0.0,80,1,8,5.0,15
73.93,7.47,25.0,70,2,17,0.5,11
76.1,6.81,0.0,20,1,10,9.25,9
71.34,9.13,25.0,160,2,3,0.25,15
73.03,7.75,25.0,150,2,7,7.5,3
72.47,7.92,25.0,190,1,17,7.25,19
75.74,6.92,0.0,110,2,18,1.75,19
100.0,0.0,37.5,170,0,3,1.5,3
73.87,6.98,25.0,160,2,4,2.5,18
100.0,0.0,37.5,180,0,20,7.75,8
70.79,9.64,25.0,120,2,3,1.5,2
75.12,7.11,0.0,130,1,7,5.25,18
78.57,13.94,25.0,110,2,2,1.25,12
99.65,0.09,0.0,120,0,2,8.0,11
71.02,8.37,25.0,70,1,8,6.0,5
77.0,6.53,0.0,90,1,16,6.5,3
100.0,0.0,37.5,40,0,12,1.0,16
100.0,0.0,37.5,130,0,15,3.75,3
75.15,7.1,0.0,100,1,6,3.25,19
73.21,7.69,25.0,110,1,9,3.5,1
74.19,7.39,25.0,130,2,16,6.75,15
72.37,7.95,25.0,130,1,5,8.0,2
74.7,7.24,25.0,80,1,16,0.5,12
75.5,6.99,0.0,110,1,18,5.75,11
71.44,8.24,25.0,80,1,13,8.25,11
99.79,0.06,0.0,200,0,16,4.75,15
100.0,0.0,37.5,180,0,15,5.75,12
72.43,7.94,25.0,140,1,16,2.75,8
74.86,6.68,0.0,80,2,1,4.5,4
99.62,0.1,0.0,110,0,12,9.25,2
71.97,8.08,25.0,120,1,14,7.75,15
73.88,7.49,25.0,190,1,16,6.0,15
73.6,7.57,25.0,200,1,6,4.0,18
73.09,7.73,25.0,160,2,17,2.75,20
73.87,6.1,25.0,140,2,5,1.5,11
100.0,0.0,37.5,180,0,2,2.0,6
71.08,8.36,25.0,80,2,17,10.0,4
72.94,7.78,25.0,50,2,14,6.0,12
75.42,7.01,0.0,110,2,7,3.25,19
75.0,7.14,25.0,30,1,12,7.5,3
74.56,7.28,25.0,150,2,14,4.5,10
75.85,6.88,0.0,80,2,20,3.25,18
76.37,6.72,0.0,120,1,9,4.25,20
71.65,12.6,25.0,50,2,3,3.25,8
99.79,0.06,0.0,200,0,14,4.5,12
73.56,7.58,25.0,200,2,5,6.0,19
70.32,8.59,25.0,30,2,16,1.25,14
71.86,8.11,25.0,30,1,20,5.5,18
71.79,8.13,25.0,140,2,9,2.25,4
76.05,6.82,0.0,90,2,11,0.75,5
72.97,7.77,25.0,170,1,14,5.75,14
73.37,7.64,25.0,160,1,3,8.5,4
73.31,7.66,25.0,140,1,8,5.5,1
71.57,6.49,25.0,170,2,6,1.0,11
75.35,7.04,0.0,50,2,17,5.25,8
73.51,7.6,25.0,100,2,9,0.25,11
72.38,7.95,25.0,200,1,13,10.0,10
99.62,0.1,0.0,110,0,18,1.5,20
70.9,8.41,25.0,70,1,9,0.75,15
100.0,0.0,37.5,130,0,17,9.5,14
100.0,0.0,37.5,150,0,3,2.25,4
72.24,8.0,25.0,100,1,19,8.0,1
71.69,8.17,25.0,110,1,13,3.75,14
71.34,8.28,25.0,130,2,12,4.25,1
76.65,6.64,0.0,170,1,14,10.0,4
72.93,7.78,25.0,190,1,16,5.25,18
100.0,0.0,37.5,30,0,17,0.25,8
75.77,6.91,0.0,20,1,12,4.5,17
74.22,7.38,25.0,140,1,18,3.0,14
99.54,0.12,0.0,180,0,2,4.0,5
71.84,8.12,25.0,70,1,20,5.25,5
75.05,7.13,0.0,40,1,9,3.25,7
73.52,7.6,25.0,80,1,2,9.75,2
74.23,7.38,25.0,120,2,11,1.75,20
76.86,6.58,0.0,60,2,10,3.25,14
100.0,0.0,37.5,90,0,3,1.75,7
73.85,7.5,25.0,40,1,19,9.0,11
74.42,9.78,0.0,190,2,2,2.5,14
73.98,7.46,25.0,150,1,19,8.5,4
72.17,8.02,25.0,200,2,12,6.0,13
99.77,0.06,0.0,180,0,12,4.25,8
95.21,3.38,0.0,80,0,3,0.25,20
99.4,0.16,0.0,70,0,1,5.25,3
73.85,7.5,25.0,120,1,2,7.0,3
71.51,8.22,25.0,140,2,12,5.0,16
74.01,7.45,25.0,40,1,20,1.75,10
73.99,7.45,25.0,100,2,5,9.0,4
74.62,7.26,25.0,150,2,17,7.75,9
100.0,0.0,37.5,60,0,3,3.75,16
76.6,6.66,0.0,100,1,17,10.0,17
100.0,0.0,37.5,60,0,8,5.5,8
99.78,0.06,0.0,190,0,6,2.75,8
73.73,7.53,25.0,180,2,13,4.75,4
100.0,0.0,37.5,120,0,4,4.25,12
74.63,7.26,25.0,200,2,17,8.75,3
76.64,6.64,0.0,20,2,17,2.5,12
100.0,0.0,37.5,30,0,17,8.5,11
100.0,0.0,37.5,180,0,3,0.75,6
71.56,8.21,25.0,30,2,10,6.25,2
99.65,0.09,0.0,120,0,2,2.25,16
76.33,6.74,0.0,150,1,18,6.0,16
77.74,6.31,0.0,20,1,17,8.75,16
100.0,0.0,37.5,60,0,2,7.75,12
100.0,0.0,37.5,110,0,12,1.0,20
75.01,7.14,0.0,190,1,16,0.5,15
73.73,7.53,25.0,50,2,19,4.75,4
99.62,0.1,0.0,110,0,20,9.5,18
99.62,0.1,0.0,110,0,10,6.75,1
99.7,0.08,0.0,140,0,9,2.5,18
74.56,7.28,25.0,90,2,8,7.75,17
73.36,7.65,25.0,120,2,3,6.25,11
72.89,7.79,25.0,50,1,2,4.0,10
73.14,7.72,25.0,40,1,6,2.0,8
100.0,0.0,37.5,70,0,5,7.75,9
100.0,0.0,37.5,40,0,4,6.75,8
76.51,6.68,0.0,80,2,19,6.75,15
70.5,8.54,25.0,40,2,19,7.5,10
73.77,7.52,25.0,180,1,18,4.5,19
72.67,7.86,25.0,110,2,13,9.75,17
73.39,7.64,25.0,90,2,11,7.5,9
100.0,0.0,37.5,20,0,5,5.25,17
73.3,7.67,25.0,120,2,11,9.5,17
76.32,6.74,0.0,10,1,12,3.0,20
73.96,7.46,25.0,110,1,5,6.5,20
70.61,8.5,25.0,30,2,15,8.5,4
76.4,6.71,0.0,50,2,11,7.0,13
73.57,7.58,25.0,40,2,20,7.5,18
100.0,0.0,37.5,30,0,15,7.25,17
99.78,0.06,0.0,190,0,8,4.5,18
73.25,7.68,25.0,170,1,14,0.5,9
76.14,6.79,0.0,50,2,6,4.75,2
74.37,7.34,25.0,90,2,9,9.5,13
79.39,5.82,0.0,20,1,15,6.0,9
73.99,7.45,25.0,80,1,15,1.5,12
100.0,0.0,37.5,10,0,13,6.25,8
72.92,7.78,25.0,40,1,14,6.25,17
70.81,8.44,25.0,90,2,20,5.5,10
78.83,-14.04,0.0,50,2,1,0.0,12
100.0,0.0,37.5,140,0,5,1.25,13
76.36,6.73,0.0,90,2,11,7.75,3
65.57,10.11,25.0,10,2,18,3.0,20
73.65,7.56,25.0,60,1,5,8.0,12
100.0,0.0,37.5,100,0,4,1.75,13
100.0,0.0,37.5,90,0,6,2.5,9
70.25,8.62,25.0,60,1,9,8.5,19
77.63,6.34,0.0,20,1,19,6.25,11
99.4,0.16,0.0,70,0,15,2.75,1
72.99,7.76,25.0,110,1,19,3.5,19
100.0,0.0,37.5,110,0,17,5.5,13
74.72,7.23,25.0,150,2,7,8.0,5
70.77,8.45,25.0,70,2,17,6.5,7
71.85,8.12,25.0,140,1,4,3.5,6
74.17,7.4,25.0,170,2,20,4.0,16
100.0,0.0,37.5,120,0,4,8.5,4
61.95,11.29,25.0,20,2,14,7.25,3
72.83,7.81,25.0,80,1,10,8.75,14
100.0,0.0,37.5,140,0,10,1.0,5
100.0,0.0,37.5,90,0,17,3.25,16
100.0,0.0,37.5,40,0,13,10.0,8
73.18,7.7,25.0,160,1,4,9.0,1
73.37,7.65,25.0,200,1,7,2.0,20
73.51,7.6,25.0,150,2,14,0.5,10
69.96,8.71,25.0,50,2,16,4.75,10
74.42,7.32,25.0,200,1,10,5.5,15
72.98,7.76,25.0,190,1,20,6.0,14
77.02,6.53,0.0,150,2,18,1.25,7
72.98,7.76,25.0,190,1,4,4.5,15
66.71,9.74,25.0,50,1,6,9.5,7
74.3,7.36,25.0,100,2,5,9.25,6
74.09,7.42,25.0,150,2,19,5.25,13
75.04,7.13,0.0,110,2,14,7.0,10
100.0,0.0,37.5,140,0,17,6.25,12
71.69,8.17,25.0,120,1,18,6.25,20
73.08,7.73,25.0,40,2,12,6.25,10
76.17,6.79,0.0,30,2,10,4.75,5
76.54,6.67,0.0,50,2,17,0.75,9
100.0,0.0,37.5,60,0,3,1.75,3
67.0,9.65,25.0,20,2,4,9.75,2
100.0,0.0,37.5,20,0,15,3.0,6
74.65,7.25,25.0,120,2,4,9.0,16
74.32,7.35,25.0,100,1,14,8.0,9
72.59,7.89,25.0,10,2,9,1.5,5
70.54,8.53,25.0,60,1,20,6.0,8
74.5,7.3,25.0,140,2,13,4.5,4
100.0,0.0,37.5,100,0,7,7.5,5
71.43,8.25,25.0,140,2,20,1.5,2
73.66,7.56,25.0,170,1,9,6.0,5
73.81,7.51,25.0,170,2,11,8.5,5
72.48,7.92,25.0,160,2,6,3.25,7
73.57,7.58,25.0,140,2,2,8.0,13
99.31,0.19,0.0,60,0,18,9.5,14
100.0,0.0,37.5,190,0,19,1.75,8
73.91,7.92,25.0,160,1,2,1.75,2
100.0,0.0,37.5,140,0,16,2.0,10
99.31,0.19,0.0,60,0,20,4.5,3
72.57,7.89,25.0,130,1,8,1.5,2
100.0,0.0,37.5,130,0,16,5.75,4
99.68,0.09,0.0,130,0,9,7.0,5
100.0,0.0,37.5,140,0,7,5.25,5
100.0,0.0,37.5,180,0,17,2.5,1
72.66,7.87,25.0,160,1,13,1.5,14
73.94,7.47,25.0,200,1,5,1.5,16
100.0,0.0,37.5,80,0,8,2.5,8
72.67,7.86,25.0,160,1,13,7.75,2
71.79,8.14,25.0,170,1,10,8.0,19
100.0,0.0,37.5,150,0,10,6.0,10
100.0,0.0,37.5,60,0,6,9.25,17
74.0,7.45,25.0,140,2,8,2.75,10
72.9,7.79,25.0,70,1,8,9.0,8
73.19,7.7,25.0,80,1,18,9.0,8
100.0,0.0,37.5,110,0,4,0.5,8
75.24,7.07,0.0,100,2,13,1.25,4
100.0,0.0,37.5,110,0,1,2.75,6
79.43,5.8,0.0,50,1,8,4.5,3
100.0,0.0,37.5,40,0,9,9.0,11
100.0,0.0,37.5,190,0,8,8.0,13
100.0,0.0,37.5,10,0,7,1.5,14
100.0,0.0,37.5,100,0,3,9.25,7
100.0,0.0,37.5,110,0,7,6.0,20
71.97,8.08,25.0,200,1,4,6.5,6
100.0,0.0,37.5,50,0,9,6.75,5
72.55,7.9,25.0,190,1,7,7.25,20
100.0,0.0,37.5,30,0,10,4.75,17
73.14,7.72,25.0,140,2,8,4.25,19
72.4,7.94,25.0,180,1,6,3.75,4
72.64,7.87,25.0,170,1,17,4.5,11
100.0,0.0,37.5,120,0,16,5.25,16
74.05,7.43,25.0,180,1,7,6.0,13
100.0,0.0,37.5,170,0,2,8.5,14
97.22,0.75,0.0,30,0,2,2.5,9
100.0,0.0,37.5,30,0,13,9.75,16
99.72,0.07,0.0,150,0,3,5.25,2
99.24,0.2,0.0,110,0,6,9.25,6
72.04,8.06,25.0,60,1,14,6.75,3
73.68,7.55,25.0,100,1,6,7.75,13
99.48,0.14,0.0,80,0,13,6.25,7
73.54,7.59,25.0,180,1,11,3.0,16
100.0,0.0,37.5,70,0,6,9.75,9
74.11,7.42,25.0,100,2,1,5.75,15
100.0,0.0,37.5,130,0,20,0.5,13
73.28,7.67,25.0,140,2,18,9.25,20
76.29,7.42,0.0,80,2,3,3.75,13
100.0,0.0,37.5,20,0,7,1.25,15
72.05,8.05,25.0,130,1,12,2.5,10
100.0,0.0,37.5,170,0,1,9.0,9
72.95,7.77,25.0,140,2,17,9.75,3
74.07,7.43,25.0,180,2,11,7.75,10
73.54,7.59,25.0,140,1,3,7.25,8
74.29,7.36,25.0,200,1,1,5.0,6
71.95,8.08,25.0,100,2,15,4.0,5
69.96,8.71,25.0,110,1,19,7.5,8
100.0,0.0,37.5,110,0,5,1.0,9
100.0,0.0,37.5,20,0,14,3.0,5
99.77,0.06,0.0,180,0,16,5.0,9
72.73,7.84,25.0,110,2,13,6.75,20
72.33,7.97,25.0,130,2,15,6.0,7
100.0,0.0,37.5,40,0,15,4.25,20
73.9,7.48,25.0,190,1,13,1.25,6
76.54,6.67,0.0,20,1,18,5.75,13
100.0,0.0,37.5,30,0,17,5.0,12
75.19,7.55,25.0,70,2,5,1.75,20
100.0,0.0,37.5,70,0,9,10.0,1
71.81,8.13,25.0,130,1,18,0.0,5
75.88,6.88,0.0,10,1,17,7.75,7
76.64,6.64,0.0,20,1,18,2.5,5
100.0,0.0,37.5,20,0,18,1.5,8
99.22,0.21,0.0,160,0,1,5.5,3
73.84,6.48,25.0,80,2,3,3.25,16
75.91,6.86,0.0,130,2,12,8.75,2
100.0,0.0,37.5,30,0,11,2.25,10
73.48,7.61,25.0,180,2,12,7.75,5
78.23,6.16,0.0,40,2,19,0.75,9
74.34,7.34,25.0,70,2,17,2.5,19
